,stand,hit,double down,split,surrender
upcard: 7 hand: A 9 cv bin: 0,75.982532751092,2.18978102189781,6.535947712418303,0.0,0
upcard: 10 hand: 5 5 cv bin: 6,-59.23566878980892,4.51081987199027,6.006562990440855,-103.2258064516129,0
upcard: 7 hand: A 7 cv bin: 6,46.34507042253502,18.364611260053604,31.139240506329116,0.0,0
upcard: 8 hand: A 10 cv bin: 5,99.22552306091801,32.87671232876716,50.92592592592592,0.0,0
upcard: 3 hand: 18 cv bin: 3,14.572517055019036,-77.17391304347827,-109.6153846153846,0.0,0
upcard: 9 hand: 7 cv bin: 2,-52.27743271221534,-29.388264669163547,-88.20512820512816,0.0,0
upcard: 8 hand: 10 cv bin: 5,-50.84745762711864,21.14803625377642,34.83427141963728,0.0,0
upcard: 5 hand: A 3 cv bin: 5,7.934585099939437,12.604722010662611,20.60575968222442,0.0,0
upcard: 10 hand: A 9 cv bin: 2,56.16426166782835,-0.43103448275862116,-11.515151515151516,0.0,0
upcard: 10 hand: 4 4 cv bin: 1,-56.66666666666668,-24.065494366642184,-68.30769230769234,-120.98765432098766,0
upcard: 2 hand: 14 cv bin: 1,-29.761838856472174,-35.133079847908675,-68.31275720164615,0.0,0
upcard: 7 hand: 10 cv bin: 1,-65.82278481012658,26.06180330182027,37.804397509654315,0.0,0
upcard: 3 hand: A 9 cv bin: 5,66.59172661870568,16.141732283464567,30.989010989010954,0.0,0
upcard: 6 hand: 10 10 cv bin: 6,83.48889181017469,-68.75,-181.8181818181818,81.98633561073139,0
upcard: 2 hand: 16 cv bin: 3,-28.42609489051095,-45.148514851485146,-91.05263157894741,0.0,0
upcard: 5 hand: 6 cv bin: 5,-4.727068092290387,-0.8730691739422403,-17.49764816556913,0.0,0
upcard: 9 hand: A 9 cv bin: 6,78.17448386450224,13.636363636363642,5.0359712230215825,0.0,0
upcard: 2 hand: A 3 cv bin: 4,-18.478260869565194,1.803512102515422,-2.044245309437133,0.0,0
upcard: A hand: K K cv bin: 6,62.05042877255858,-90.625,-152.94117647058823,-21.212121212121218,0
upcard: 10 hand: 9 cv bin: 5,-60.574412532637055,-16.367560855880775,-57.59637188208618,0.0,0
upcard: 3 hand: 13 cv bin: 2,-24.628057242624493,-28.890830966426343,-52.4822695035461,0.0,0
upcard: 9 hand: 6 cv bin: 3,-52.863436123348016,-32.108095728844475,-115.3061224489796,0.0,0
upcard: 6 hand: 15 cv bin: 2,-10.702671728386203,-45.094664371772836,-69.09090909090911,0.0,0
upcard: 2 hand: 5 5 cv bin: 1,-49.999999999999986,18.30282861896838,43.30296569102533,-48.38709677419353,0
upcard: 2 hand: 13 cv bin: 3,-28.88991965047211,-32.45661120057258,-60.05788712011577,0.0,0
upcard: 9 hand: 14 cv bin: 2,-54.19703103913632,-42.35089627772802,-79.68441814595663,0.0,0
upcard: 9 hand: A 5 cv bin: 0,-45.249597423510515,-8.9094171088292,-31.558935361216722,0.0,0
upcard: 5 hand: A 5 cv bin: 0,-4.335378323108383,4.2822966507176865,7.955163782783785,0.0,0
upcard: 2 hand: 13 cv bin: 1,-30.96248950265937,-30.04639516901101,-58.05687203791469,0.0,0
upcard: 2 hand: 15 cv bin: 1,-29.632135223640617,-41.3908134462407,-85.83333333333336,0.0,0
upcard: 8 hand: 5 5 cv bin: 2,-50.561797752808985,16.82743837084675,32.233125185846035,-71.42857142857143,0
upcard: 8 hand: A 10 cv bin: 2,99.20862327739114,6.25,-212.5,0.0,0
upcard: 10 hand: A 7 cv bin: 2,-16.943597560975604,-13.280227217254327,-29.030710172744712,0.0,0
upcard: 2 hand: 3 3 cv bin: 0,-34.7583643122677,-16.12836438923407,-86.36363636363636,-30.00631711939355,0
upcard: 7 hand: A 2 cv bin: 0,-32.014388489208606,16.11671038704047,-27.678571428571438,0.0,0
upcard: 8 hand: 5 5 cv bin: 6,-43.20987654320987,27.446300715990446,46.78932178932196,-50.724637681159415,0
upcard: 8 hand: 4 4 cv bin: 6,-54.585152838427945,-5.478383018573427,-32.68551236749114,-27.824858757062167,0
upcard: 7 hand: 12 cv bin: 2,-44.79674796747968,-21.926528014101912,-61.11111111111108,0.0,0
upcard: 7 hand: A 9 cv bin: 5,79.76963808068105,22.549019607843142,40.70351758793971,0.0,0
upcard: 7 hand: 16 cv bin: 2,-48.36126353255228,-40.39809533017527,-76.23400365630714,0.0,0
upcard: 8 hand: A 5 cv bin: 1,-40.67207415990726,-5.535415504740669,-26.880641925777333,0.0,0
upcard: 6 hand: A A cv bin: 0,9.63203463203463,2.1551724137931143,4.6875000000000036,52.18379197172427,0
upcard: 6 hand: A 10 cv bin: 0,105.59721478307443,12.65822784810127,37.956204379562045,0.0,0
upcard: 6 hand: A 3 cv bin: 0,-4.272634791454727,9.352290679304895,15.460900666558295,0.0,0
upcard: 4 hand: A A cv bin: 6,23.773898586866167,14.970059880239518,1.6806722689075668,76.16791538122489,0
upcard: 4 hand: A 9 cv bin: 6,71.73610753463477,35.913978494623684,67.25692736514168,0.0,0
upcard: 6 hand: A 2 cv bin: 6,23.89380530973452,16.987447698744763,36.60516605166039,0.0,0
upcard: 9 hand: 5 cv bin: 4,-54.73372781065087,-29.1685046316718,-118.18181818181819,0.0,0
upcard: 4 hand: 9 cv bin: 5,-15.946843853820592,22.185681760688137,32.17272515243356,0.0,0
upcard: 3 hand: 10 10 cv bin: 4,64.68216318785576,-90.0,-160.0,-1.5503875968992227,0
upcard: 10 hand: 3 3 cv bin: 2,-59.68169761273207,-33.8953407023924,-150.0,-50.81618168914125,0
upcard: 6 hand: 20 cv bin: 6,80.63014071103328,-90.9090909090909,-200.0,80.74308300395255,0
upcard: A hand: A 7 cv bin: 1,-19.54487989886218,-16.884451622375533,-42.22222222222225,0.0,0
upcard: 9 hand: 3 3 cv bin: 0,-50.34674063800277,-26.25828627547261,-134.4262295081967,-41.423220973782726,0
upcard: 6 hand: A 5 cv bin: 1,2.7040077257363584,9.619067886784434,13.7077861163227,0.0,0
upcard: 4 hand: 7 7 cv bin: 5,-20.92130518234163,-55.76923076923077,-114.8936170212766,13.694398682042857,0
upcard: 4 hand: 11 cv bin: 5,-14.0625,37.58127438231464,70.4388965394693,0.0,0
upcard: 4 hand: 17 cv bin: 5,-3.5079994128871244,-53.114754098360635,-126.92307692307692,0.0,0
upcard: 5 hand: A 10 cv bin: 1,107.85362722020108,27.368421052631575,46.40522875816994,0.0,0
upcard: 8 hand: 9 cv bin: 6,-58.62068965517241,12.965886608445418,8.352941176470582,0.0,0
upcard: 10 hand: 2 2 cv bin: 3,-54.52091767881242,-28.870788596816,-110.37735849056604,-72.46835443037978,0
upcard: 5 hand: 14 cv bin: 3,-13.171168114019578,-33.82250174703009,-57.89473684210526,0.0,0
upcard: 9 hand: 7 cv bin: 5,-59.6774193548387,-32.28835978835981,-98.13664596273297,0.0,0
upcard: A hand: 14 cv bin: 4,-61.957921854873334,-46.847584912100885,-112.79069767441861,0.0,0
upcard: 9 hand: 3 3 cv bin: 2,-57.53086419753087,-27.97742797742797,-132.20338983050848,-50.522648083623665,0
upcard: 4 hand: A 4 cv bin: 4,-4.058721934369602,7.1304849884526895,9.555601919465875,0.0,0
upcard: 2 hand: A 2 cv bin: 1,-20.886699507389178,2.2674418604651057,-8.20713238886175,0.0,0
upcard: 5 hand: 9 cv bin: 5,-2.2167487684729035,25.776281331836856,40.77797808903048,0.0,0
upcard: 4 hand: 8 cv bin: 2,-12.735849056603811,6.093512631519711,-3.7586547972304674,0.0,0
upcard: 9 hand: 2 2 cv bin: 4,-50.49900199600798,-25.36082474226806,-108.04597701149426,-66.79687500000004,0
upcard: A hand: 20 cv bin: 4,61.84619349665672,-111.11111111111111,-285.7142857142857,-124.0,0
upcard: 3 hand: A 5 cv bin: 6,-4.6612802983219375,1.307873397855083,2.192655667908462,0.0,0
upcard: 3 hand: 5 cv bin: 3,-28.49206349206349,-13.71687893427024,-65.13761467889908,0.0,0
upcard: 2 hand: A 9 cv bin: 6,66.92959093082007,23.295454545454547,33.393177737881516,0.0,0
upcard: 2 hand: Q Q cv bin: 5,63.349950149551425,-87.5,-200.0,31.839622641509422,0
upcard: 8 hand: 9 cv bin: 2,-54.285714285714285,9.644216448783704,0.12987012987012705,0.0,0
upcard: 8 hand: K K cv bin: 6,80.44084114517366,-85.71428571428571,-120.0,9.774436090225565,0
upcard: 2 hand: 2 2 cv bin: 0,-32.254584681769146,-12.950819672131132,-54.90196078431372,-53.06748466257664,0
upcard: 3 hand: 15 cv bin: 3,-24.19900088961887,-44.25363276089823,-75.17482517482516,0.0,0
upcard: 6 hand: 20 cv bin: 5,70.20385224543992,-85.29411764705883,-162.5,-12.903225806451612,0
upcard: 9 hand: 9 cv bin: 4,-51.204819277108435,-6.113509395632277,-37.699680511182095,0.0,0
upcard: A hand: 10 10 cv bin: 0,58.52138405329897,-100.0,-173.33333333333334,-60.37735849056604,0
upcard: 9 hand: 21 cv bin: 0,93.394855231283,-95.6521739130435,0.0,0.0,0
upcard: 9 hand: 8 cv bin: 2,-55.069582504970164,-20.697343453510392,-66.99346405228756,0.0,0
upcard: 9 hand: 10 cv bin: 2,-48.663101604278076,11.442415206857994,10.753955941669245,0.0,0
upcard: 7 hand: 11 cv bin: 4,-63.888888888888886,31.868704411253887,49.15847820609662,0.0,0
upcard: 8 hand: A 6 cv bin: 0,-32.887700534759354,-3.1327257296778845,-21.932299012693946,0.0,0
upcard: 10 hand: 3 3 cv bin: 3,-55.026455026455025,-33.36188103394604,-108.26446280991736,-51.47058823529408,0
upcard: 3 hand: 8 cv bin: 4,-36.47342995169082,2.9386541649991393,-18.738229755178928,0.0,0
upcard: 6 hand: 16 cv bin: 5,-6.355250631914124,-42.61036468330137,-88.49557522123892,0.0,0
upcard: 10 hand: 7 7 cv bin: 0,-50.294365012615664,-42.77811923786124,-118.11023622047246,-62.47086247086247,0
upcard: 9 hand: A 4 cv bin: 0,-39.77172958735735,-2.437096561717813,-64.97175141242938,0.0,0
upcard: 3 hand: 18 cv bin: 4,14.959742945782255,-69.81132075471699,-153.57142857142858,0.0,0
upcard: 10 hand: A 4 cv bin: 0,-47.235576923076984,-8.007299270072883,-29.761904761904763,0.0,0
upcard: 9 hand: 8 cv bin: 5,-61.75771971496435,-23.170467823603182,-61.79245283018868,0.0,0
upcard: 3 hand: A A cv bin: 3,6.4347826086956506,6.806282722513091,-2.9338538766868653e-15,58.82030178326476,0
upcard: 8 hand: 7 7 cv bin: 2,-47.537688442211056,-38.635315813739034,-79.31034482758618,-47.48062015503873,0
upcard: 5 hand: 19 cv bin: 3,45.753760445682154,-82.97872340425533,-157.14285714285714,0.0,0
upcard: 4 hand: A 2 cv bin: 4,-2.705061082024436,6.009355883411296,13.24532134049034,0.0,0
upcard: 4 hand: A 3 cv bin: 4,-0.9002250562640645,7.53980174226494,11.596820809248571,0.0,0
upcard: 5 hand: A 3 cv bin: 6,17.28450200982579,14.698795180722879,29.586616894787763,0.0,0
upcard: 5 hand: A 4 cv bin: 6,15.97222222222222,13.055555555555555,24.79257372874392,0.0,0
upcard: 5 hand: A 4 cv bin: 3,5.756578947368417,8.903133903133897,17.50289783076668,0.0,0
upcard: 9 hand: 6 6 cv bin: 0,-48.75195007800316,-33.10272045028143,-79.69348659003832,-51.305970149253724,0
upcard: 5 hand: A 4 cv bin: 4,3.2130777903043977,10.123192287091573,12.326714125140507,0.0,0
upcard: 3 hand: 10 cv bin: 6,-14.772727272727273,27.747705342433502,59.782113499059136,0.0,0
upcard: 8 hand: 10 cv bin: 6,-47.54098360655738,25.738346578104608,43.72227739159217,0.0,0
upcard: A hand: A 2 cv bin: 2,-54.415954415954424,-7.641681901279709,-42.627345844504035,0.0,0
upcard: 2 hand: Q Q cv bin: 1,62.534908700322234,-82.3529411764706,-200.0,29.123711340206185,0
upcard: 2 hand: 18 cv bin: 1,10.926583895564715,-59.354838709677416,-138.88888888888889,0.0,0
upcard: 4 hand: 7 cv bin: 1,-20.936639118457332,-2.788057190916749,-19.35096153846155,0.0,0
upcard: 7 hand: 10 10 cv bin: 2,77.95437067418594,-85.18518518518519,-175.0,29.577464788732375,0
upcard: 9 hand: 8 cv bin: 0,-55.343511450381676,-19.413789233474027,-81.67539267015705,0.0,0
upcard: 4 hand: A 2 cv bin: 2,-8.791208791208792,6.794797126771499,7.458563535911596,0.0,0
upcard: 10 hand: A 2 cv bin: 4,-45.475728155339766,-9.725713036826505,-71.20418848167539,0.0,0
upcard: 2 hand: 10 cv bin: 3,-25.000000000000007,22.526706920575915,40.83826464512058,0.0,0
upcard: 2 hand: 4 4 cv bin: 0,-39.65087281795512,-3.6979455857856713,-30.62200956937799,-12.57166257166257,0
upcard: 7 hand: 21 cv bin: 4,93.09964529494133,-100.0,0.0,0.0,0
upcard: 10 hand: A 5 cv bin: 1,-44.36528497409323,-18.57004930864482,-57.97752808988764,0.0,0
upcard: 4 hand: 4 4 cv bin: 0,-21.388888888888893,1.0167768174885639,-27.20306513409963,-6.569664902998239,0
upcard: A hand: 5 cv bin: 2,-63.3109619686801,-31.36583086746613,-168.42105263157896,0.0,0
upcard: 4 hand: 11 cv bin: 1,-19.306930693069297,33.410826967784715,58.25069968305746,0.0,0
upcard: 2 hand: 11 cv bin: 5,-14.965986394557826,25.620217945745456,57.93573081716208,0.0,0
upcard: 8 hand: 8 cv bin: 3,-51.74603174603173,-6.354466156620063,-45.588235294117645,0.0,0
upcard: 7 hand: 12 cv bin: 5,-46.8365553602812,-22.70557364610645,-62.17948717948718,0.0,0
upcard: 7 hand: 20 cv bin: 1,76.24164106271438,-90.0,-220.0,-333.3333333333333,0
upcard: 6 hand: A 2 cv bin: 0,-5.436668594563311,11.239022074531219,13.825954198473278,0.0,0
upcard: A hand: 8 cv bin: 6,-58.64527629233512,-26.11207645525623,-82.02764976958522,0.0,0
upcard: 4 hand: A A cv bin: 5,28.18336162988113,-40.0,14.857142857142865,71.06568763643611,0
upcard: 4 hand: A 2 cv bin: 5,4.42655935613682,6.5650644783118395,19.49188727583269,0.0,0
upcard: 4 hand: A 10 cv bin: 5,110.16635859519415,30.30303030303031,74.62235649546831,0.0,0
upcard: 8 hand: A 9 cv bin: 5,80.96772729335952,-7.526881720430108,27.00421940928268,0.0,0
upcard: 5 hand: 6 6 cv bin: 5,-30.357142857142858,-23.58974358974359,-32.544378698224854,28.377377130155548,0
upcard: A hand: A 4 cv bin: 6,-49.39130434782615,-22.734736527839907,-68.72852233676973,0.0,0
upcard: 5 hand: 5 cv bin: 6,1.9195612431444204,8.673116793365582,0.6435466571326398,0.0,0
upcard: 10 hand: 6 cv bin: 3,-51.96592398427259,-33.636198437215754,-108.3969465648855,0.0,0
upcard: 5 hand: 16 cv bin: 5,-9.685855772206816,-45.92030360531311,-84.1726618705036,0.0,0
upcard: 8 hand: 5 5 cv bin: 5,-54.05405405405406,29.009584664536742,35.41028260129373,-71.42857142857143,0
upcard: 6 hand: J J cv bin: 6,82.02548005908412,-73.52941176470588,-169.23076923076923,88.90328151986188,0
upcard: 6 hand: 13 cv bin: 2,-13.426055075120518,-22.461650840029222,-46.603475513428194,0.0,0
upcard: A hand: 19 cv bin: 4,21.972291541175593,-68.42105263157896,-153.84615384615384,0.0,0
upcard: 5 hand: 3 3 cv bin: 1,-13.636363636363635,-6.721311475409836,-45.58823529411765,21.861964353431915,0
upcard: 4 hand: 2 2 cv bin: 3,-16.595744680851062,-4.913076341647764,-38.97763578274758,-58.04597701149425,0
upcard: 9 hand: A 7 cv bin: 6,-18.822876179900025,-13.397856895955787,-38.5300668151448,0.0,0
upcard: 2 hand: 8 cv bin: 6,-23.696682464454977,1.7474220132027416,-6.614404703576681,0.0,0
upcard: 8 hand: A 9 cv bin: 6,82.17205871957343,21.319796954314707,50.69767441860465,0.0,0
upcard: 6 hand: 21 cv bin: 4,92.883435582822,-135.71428571428572,0.0,0.0,0
upcard: 4 hand: 12 cv bin: 5,-15.707269155206241,-19.590923617769224,-31.515499425947098,0.0,0
upcard: 4 hand: 15 cv bin: 5,-15.769670776661952,-38.38141025641033,-85.80645161290323,0.0,0
upcard: 3 hand: A 4 cv bin: 6,-4.2852574352414505,3.1661768888046136,0.7137433561123823,0.0,0
upcard: 9 hand: 8 8 cv bin: 5,-51.50703281982584,-51.06520335700447,-84.29118773946365,-43.77952755905502,0
upcard: 3 hand: 9 cv bin: 2,-26.589595375722542,10.482758620689603,17.283386630120372,0.0,0
upcard: 4 hand: 2 2 cv bin: 5,-13.333333333333325,-22.260273972602736,-19.753086419753085,16.991570073761746,0
upcard: 4 hand: A 4 cv bin: 5,-2.380952380952385,0.2749410840534188,7.717472118959105,0.0,0
upcard: 4 hand: 21 cv bin: 5,87.81991982732053,-111.11111111111111,0.0,0.0,0
upcard: 5 hand: A 3 cv bin: 1,0.2099370188943279,-2.6292725679228752,17.070188310100253,0.0,0
upcard: 5 hand: K K cv bin: 4,67.76859504132248,-100.0,-183.33333333333334,33.707865168539314,0
upcard: 2 hand: 5 cv bin: 1,-32.57359924026592,-13.407049067035263,-69.3467336683417,0.0,0
upcard: 6 hand: 9 cv bin: 6,-30.081300813008138,37.60974228263946,57.583613602391715,0.0,0
upcard: 4 hand: A 9 cv bin: 1,67.13526820419777,19.494584837545137,34.36293436293433,0.0,0
upcard: 8 hand: 18 cv bin: 4,10.5174673028902,-52.083333333333336,-141.66666666666666,0.0,0
upcard: 3 hand: 10 10 cv bin: 0,64.75687389949836,-96.55172413793105,-200.0,34.0122199592668,0
upcard: 6 hand: A 7 cv bin: 0,23.268523384130393,10.14749262536873,26.6021277668532,0.0,0
upcard: A hand: 14 cv bin: 3,-58.96529562982005,-46.41249441599979,-102.11864406779661,0.0,0
upcard: 10 hand: 5 5 cv bin: 0,-46.25850340136052,2.3744637900580328,-11.185506104765647,-109.09090909090908,0
upcard: 10 hand: 9 cv bin: 1,-66.66666666666661,-14.609945549792275,-49.185667752442995,0.0,0
upcard: 8 hand: 7 cv bin: 3,-57.41088180112571,-24.213136322234593,-108.82352941176471,0.0,0
upcard: 9 hand: 13 cv bin: 5,-54.78384124734231,-40.394061122347374,-77.29831144465295,0.0,0
upcard: 7 hand: 9 cv bin: 2,-47.30538922155687,17.700171035360448,13.222111553784874,0.0,0
upcard: 3 hand: A A cv bin: 5,4.461538461538458,4.166666666666667,-14.953271028037387,62.492731149447565,0
upcard: 6 hand: 12 cv bin: 2,-12.868363179390546,-16.653640745082786,-35.33712428919582,0.0,0
upcard: 3 hand: 7 7 cv bin: 1,-33.52380952380952,-39.63730569948187,-100.00000000000001,-4.518862215049435,0
upcard: 3 hand: 19 cv bin: 5,39.371786769603766,-108.10810810810811,-182.35294117647058,0.0,0
upcard: A hand: 19 cv bin: 5,22.338454522133272,-79.99999999999999,-120.0,0.0,0
upcard: A hand: A 9 cv bin: 3,63.08558343669496,-3.3557046979865786,16.605166051660518,0.0,0
upcard: 9 hand: A 5 cv bin: 4,-40.669371196754504,-17.46217503970562,-50.0,0.0,0
upcard: 3 hand: A 8 cv bin: 1,41.32174864883336,0.5540166204986142,32.28035538005929,0.0,0
upcard: 7 hand: 16 cv bin: 3,-48.39412084921063,-40.88385994876244,-71.42857142857144,0.0,0
upcard: 9 hand: Q Q cv bin: 3,76.63001789823586,-85.18518518518519,-200.0,-6.382978723404258,0
upcard: A hand: 7 cv bin: 0,-67.7606177606177,-32.53970469199251,-111.76470588235296,0.0,0
upcard: 2 hand: A 4 cv bin: 5,-10.865191146881301,-1.1386639676113355,-6.729028364514182,0.0,0
upcard: 6 hand: A 4 cv bin: 4,4.6063651591289805,11.178614823815314,23.181761863461755,0.0,0
upcard: 10 hand: A 2 cv bin: 3,-38.93775372124486,-10.623415231266957,-69.41747572815537,0.0,0
upcard: 3 hand: A 9 cv bin: 2,66.52322894254512,5.681818181818182,37.375415282392005,0.0,0
upcard: A hand: 7 cv bin: 1,-67.48582230623816,-34.57938749515421,-109.6774193548387,0.0,0
upcard: 3 hand: J J cv bin: 0,65.34491440080556,-82.3529411764706,-184.6153846153846,3.7037037037037095,0
upcard: 7 hand: J J cv bin: 6,79.18253599628417,-92.3076923076923,-169.23076923076923,31.3868613138686,0
upcard: 2 hand: A 8 cv bin: 1,39.961681374825744,4.506437768240342,21.238244514106576,0.0,0
upcard: 9 hand: 9 cv bin: 1,-57.14285714285715,-6.400019298965093,-46.682464454976305,0.0,0
upcard: 8 hand: Q Q cv bin: 6,80.67788014538122,-85.71428571428571,-200.0,26.9406392694064,0
upcard: 8 hand: 21 cv bin: 4,92.91260203065856,-100.0,0.0,0.0,0
upcard: 2 hand: A 9 cv bin: 5,67.0910445907341,19.494584837545126,35.663082437275996,0.0,0
upcard: 6 hand: 11 cv bin: 5,-7.734806629834254,44.4082164982067,81.16641819274203,0.0,0
upcard: 6 hand: 9 9 cv bin: 6,18.61198738170347,-42.1875,-120.83333333333333,62.928188196450684,0
upcard: 10 hand: 7 cv bin: 2,-56.63311985361394,-32.34934747569274,-94.87179487179488,0.0,0
upcard: 4 hand: 19 cv bin: 5,43.08400625865514,-68.25396825396825,-187.5,0.0,0
upcard: 5 hand: 5 cv bin: 5,-12.349397590361464,2.048726467331121,-6.436077057793349,0.0,0
upcard: 2 hand: A 4 cv bin: 1,-14.224137931034452,-2.256962418469811,-10.01395673412421,0.0,0
upcard: 3 hand: 13 cv bin: 4,-23.381796454889443,-28.878396608209698,-62.28448275862068,0.0,0
upcard: A hand: 6 cv bin: 4,-64.69387755102032,-35.061171925305906,-160.0,0.0,0
upcard: 2 hand: 9 cv bin: 4,-21.946564885496176,7.659900421294525,11.814064362336126,0.0,0
upcard: 6 hand: A 6 cv bin: 5,18.80341880341884,6.3020214030915565,32.15195481227151,0.0,0
upcard: 7 hand: A 7 cv bin: 3,41.24168514412408,21.007604562737658,22.772277227722782,0.0,0
upcard: A hand: 18 cv bin: 2,-18.77048105911651,-78.09523809523814,-131.74603174603175,0.0,0
upcard: 4 hand: 11 cv bin: 4,-5.220883534136547,35.090702947845806,67.25582345729451,0.0,0
upcard: 4 hand: 21 cv bin: 4,88.44519966015277,-95.23809523809526,0.0,0.0,0
upcard: A hand: A 4 cv bin: 4,-47.779751332149196,-18.394980184940536,-48.54771784232365,0.0,0
upcard: 7 hand: 7 cv bin: 4,-41.269841269841244,-7.082468485799646,-49.42857142857143,0.0,0
upcard: 9 hand: 19 cv bin: 3,27.65384021750746,-69.04761904761902,-168.1818181818182,0.0,0
upcard: 4 hand: 5 cv bin: 6,-19.642857142857153,4.086678301337975,-14.089068825910914,0.0,0
upcard: 6 hand: Q Q cv bin: 4,69.6977873718296,-96.15384615384616,-150.0,59.88439306358382,0
upcard: 8 hand: 18 cv bin: 2,10.077693672087618,-60.38961038961039,-121.73913043478261,0.0,0
upcard: 6 hand: 2 2 cv bin: 0,-15.840386940749688,-1.2824839689503886,-25.592417061611364,16.662978535074142,0
upcard: 3 hand: A 10 cv bin: 2,102.8522039757995,28.440366972477065,75.1269035532995,0.0,0
upcard: 7 hand: A 4 cv bin: 5,-30.597889800703424,-0.40517994756494796,-27.023121387283243,0.0,0
upcard: 2 hand: 10 10 cv bin: 2,63.424546193443504,-90.0,-136.8421052631579,33.882352941176464,0
upcard: 2 hand: 9 9 cv bin: 2,11.256830601092924,-77.94117647058825,-115.78947368421052,15.737951807228905,0
upcard: 3 hand: 9 9 cv bin: 2,10.55949566587865,-75.75757575757575,-140.74074074074073,22.76718135028766,0
upcard: 3 hand: K K cv bin: 0,65.19035532994958,-84.84848484848483,-152.94117647058823,7.528929650438148e-16,0
upcard: 6 hand: A 6 cv bin: 0,5.83918315252074,6.760316066725203,17.772446248961973,0.0,0
upcard: 10 hand: A 9 cv bin: 5,55.61457820305374,1.574803149606298,-3.1963470319634726,0.0,0
upcard: 6 hand: A 5 cv bin: 2,6.8746389370306185,8.610567514677092,19.932958218604078,0.0,0
upcard: 10 hand: 5 cv bin: 4,-54.1880341880342,-32.438125329120716,-105.03597122302158,0.0,0
upcard: 4 hand: 20 cv bin: 2,64.8390342052316,-83.33333333333333,-200.0,-218.1818181818182,0
upcard: 5 hand: 7 7 cv bin: 0,-28.125,-34.128878281622924,-99.99999999999997,3.506694598779496,0
upcard: 7 hand: 8 cv bin: 0,-51.5695067264574,5.995515549345198,-61.44578313253011,0.0,0
upcard: 4 hand: A 5 cv bin: 4,-2.7639971651311215,4.187909686817193,10.740945534973743,0.0,0
upcard: 10 hand: 7 cv bin: 1,-55.00427715996577,-31.271873799212813,-90.65420560747664,0.0,0
upcard: 3 hand: A 2 cv bin: 1,-10.082872928176789,5.561122244488969,-3.933747412008284,0.0,0
upcard: 3 hand: A 7 cv bin: 1,15.731125456076416,8.405682715074988,17.63660068744816,0.0,0
upcard: 2 hand: A A cv bin: 6,9.098786828422872,0.0,-25.882352941176475,64.23534364803704,0
upcard: 4 hand: A 8 cv bin: 3,42.533450532278565,15.58641975308642,36.05615826419909,0.0,0
upcard: 2 hand: A 6 cv bin: 4,-7.785032646911099,-0.02083767451552379,0.9399477806788505,0.0,0
upcard: 5 hand: A 6 cv bin: 5,17.377495462794933,18.462789751931656,29.044454628780933,0.0,0
upcard: 9 hand: 9 cv bin: 5,-52.94117647058823,-5.674966502903097,-25.214285714285726,0.0,0
upcard: 10 hand: A 7 cv bin: 4,-16.75138422438055,-15.297817240103589,-31.34715025906735,0.0,0
upcard: 9 hand: 10 cv bin: 3,-54.248366013071895,10.499645282253976,14.2749308060052,0.0,0
upcard: 7 hand: A 6 cv bin: 1,-2.539258269295015,5.234460196292255,2.4091778202676797,0.0,0
upcard: 2 hand: 2 2 cv bin: 2,-25.368248772504096,-10.551274451689386,-49.557522123893804,-20.979899497487438,0
upcard: A hand: 7 cv bin: 6,-61.59600997506237,-35.43074513313903,-140.57971014492753,0.0,0
upcard: 10 hand: K K cv bin: 3,56.85375263885857,-78.04878048780488,-140.0,-57.89473684210526,0
upcard: 5 hand: 8 8 cv bin: 1,-25.098039215686267,-51.239669421487605,-96.15384615384616,21.110083256244184,0
upcard: 6 hand: 10 cv bin: 1,-6.451612903225808,33.014170815779515,59.292602915423224,0.0,0
upcard: 10 hand: 5 5 cv bin: 2,-59.50920245398773,2.841936131753364,0.5908878867983172,-98.55072463768117,0
upcard: A hand: A 3 cv bin: 3,-46.71968190854871,-14.580237741456166,-54.60526315789476,0.0,0
upcard: 8 hand: 16 cv bin: 1,-52.902091068985754,-42.976219894690324,-83.14855875831488,0.0,0
upcard: 4 hand: 3 3 cv bin: 3,-34.061135371179034,-8.538350217076701,-51.42857142857143,10.772417875110962,0
upcard: 4 hand: 14 cv bin: 3,-18.097011929802093,-31.256315257662514,-76.14678899082567,0.0,0
upcard: 6 hand: A 4 cv bin: 6,19.208381839348124,15.69383259911897,29.71816638370119,0.0,0
upcard: 9 hand: 6 cv bin: 6,-54.336545589325404,-36.50603850292943,-107.19424460431655,0.0,0
upcard: 4 hand: 6 cv bin: 6,-8.453237410071939,2.0000000000000098,-18.05416248746239,0.0,0
upcard: 4 hand: A 6 cv bin: 6,13.350958360872449,12.64737406216505,23.210553814002143,0.0,0
upcard: 9 hand: A 6 cv bin: 6,-34.42113442113436,-21.276357110812107,-39.83228511530399,0.0,0
upcard: 10 hand: A A cv bin: 1,-40.52573932091998,-1.1258278145695373,-45.55555555555558,15.242754986827231,0
upcard: 4 hand: 8 cv bin: 4,-15.821256038647334,8.322147651006711,3.644444444444447,0.0,0
upcard: 7 hand: A 4 cv bin: 6,-22.06444565811033,-6.287075756102295,-23.79333786539769,0.0,0
upcard: 10 hand: 2 2 cv bin: 5,-52.20000000000002,-30.531828667622666,-99.31972789115645,-47.63250883392226,0
upcard: 10 hand: A 5 cv bin: 2,-44.23008217220439,-20.30737532587665,-59.12087912087913,0.0,0
