,stand,hit,double down,split,surrender
upcard: 4 hand: 10 10 cv bin: 1,64.96253856324364,-65.71428571428571,-129.41176470588235,40.57017543859649,0
upcard: 8 hand: 20 cv bin: 1,79.10169265626996,-79.3103448275862,-137.50000000000003,-121.05263157894737,0
upcard: 9 hand: A 6 cv bin: 1,-30.437804030576785,-16.835062807209248,-50.12285012285015,0.0,0
upcard: 9 hand: A 9 cv bin: 1,76.98351858949772,16.77018633540372,-25.806451612903224,0.0,0
upcard: A hand: 10 cv bin: 0,-67.96875,2.090852520224019,-20.78521939953812,0.0,0
upcard: A hand: 13 cv bin: 0,-69.06584992343039,-38.992379339543064,-112.5984251968504,0.0,0
upcard: A hand: 17 cv bin: 0,-48.40964870962134,-55.455011097831616,-122.76422764227642,0.0,0
upcard: 9 hand: 2 2 cv bin: 2,-56.30252100840336,-29.01655306718597,-116.41791044776119,-67.67241379310344,0
upcard: 3 hand: 11 cv bin: 1,-26.57342657342658,30.02084781097983,56.842929886408136,0.0,0
upcard: 2 hand: A 2 cv bin: 0,-17.14770797962649,5.793991416309015,-4.74074074074074,0.0,0
upcard: 10 hand: 13 cv bin: 0,-53.67679436371642,-37.311128534232104,-82.60869565217388,0.0,0
upcard: 7 hand: 16 cv bin: 0,-46.31038026721483,-37.47498963534385,-86.98884758364306,0.0,0
upcard: 7 hand: 21 cv bin: 0,91.99611540484761,-95.23809523809526,0.0,0.0,0
upcard: 8 hand: 10 10 cv bin: 0,78.13455657492352,-90.9090909090909,-166.66666666666666,-10.144927536231886,0
upcard: 8 hand: 19 cv bin: 0,56.5628444909475,-91.17647058823529,-103.33333333333333,0.0,0
upcard: 3 hand: 9 cv bin: 0,-23.655913978494638,6.678596167166941,3.3031852143137974,0.0,0
upcard: 10 hand: A 7 cv bin: 0,-13.48600508905854,-10.704110704110766,-61.66666666666667,0.0,0
upcard: 8 hand: 17 cv bin: 2,-40.38931885951718,-57.028327097808656,-96.72897196261678,0.0,0
upcard: 5 hand: 9 cv bin: 2,2.0338983050847452,25.996015936254977,48.12178448093599,0.0,0
upcard: 10 hand: A 6 cv bin: 2,-36.69467787114848,-25.298502939572096,-49.29424538545059,0.0,0
upcard: 10 hand: A 2 cv bin: 1,-45.49791293977344,-9.238817218601868,-68.68131868131869,0.0,0
upcard: 10 hand: 14 cv bin: 0,-52.57782101167312,-40.94280952262498,-90.34482758620689,0.0,0
upcard: 8 hand: 8 cv bin: 0,-43.9393939393939,-7.009039696056604,-48.62385321100917,0.0,0
upcard: 2 hand: 17 cv bin: 0,-18.505282174135136,-53.11284046692607,-135.84905660377362,0.0,0
upcard: 9 hand: 19 cv bin: 1,28.225142184742115,-79.03225806451614,-173.68421052631578,0.0,0
upcard: 4 hand: 18 cv bin: 0,13.15597942025347,-68.26923076923083,-119.04761904761905,0.0,0
upcard: 10 hand: K K cv bin: 1,56.938468158347725,-87.87878787878788,-171.42857142857142,-43.75000000000001,0
upcard: 8 hand: 15 cv bin: 1,-50.67626527050614,-41.49929227957677,-83.42391304347824,0.0,0
upcard: 5 hand: A 4 cv bin: 1,1.9029495718363476,8.224076281287246,15.649278579356226,0.0,0
upcard: 5 hand: A 8 cv bin: 1,49.89466292134836,21.029082774049208,42.86361576801085,0.0,0
upcard: 2 hand: 13 cv bin: 2,-24.009788815372023,-34.32261610332517,-65.13513513513513,0.0,0
upcard: 10 hand: 9 cv bin: 1,-56.38297872340426,-14.583360479510032,-56.49867374005304,0.0,0
upcard: 10 hand: 19 cv bin: 0,11.564486031857836,-60.869565217391305,-125.0,0.0,0
upcard: 7 hand: 18 cv bin: 0,36.67611120949265,-42.34234234234234,-181.25,0.0,0
upcard: 2 hand: 13 cv bin: 1,-28.13891130606827,-30.579855036240925,-75.80071174377221,0.0,0
upcard: 10 hand: 3 3 cv bin: 0,-58.7890625,-29.36132791030012,-125.71428571428574,-45.78723404255323,0
upcard: 3 hand: 16 cv bin: 1,-23.71616242038226,-52.53991291727143,-84.99999999999993,0.0,0
upcard: 9 hand: 17 cv bin: 0,-41.01631138957379,-50.752941176470564,-120.72072072072072,0.0,0
upcard: 10 hand: A 6 cv bin: 1,-35.804701627486374,-20.25599412070914,-64.17445482866043,0.0,0
upcard: 9 hand: 14 cv bin: 1,-54.952267303102644,-43.6624775583482,-112.24489795918367,0.0,0
upcard: 6 hand: 9 cv bin: 2,-18.43971631205674,34.61104847801579,51.541298448263866,0.0,0
upcard: 9 hand: 15 cv bin: 2,-55.98067380517099,-52.99691398270082,-129.4117647058824,0.0,0
upcard: 6 hand: 13 cv bin: 2,-5.133692300612103,-27.751646284101604,-46.75675675675679,0.0,0
upcard: 9 hand: 13 cv bin: 2,-56.66271253459863,-42.90124001199461,-74.01574803149607,0.0,0
upcard: 7 hand: 17 cv bin: 2,-7.646485240670158,-68.88888888888894,-96.70329670329673,0.0,0
upcard: 4 hand: 20 cv bin: 0,64.6024609559864,-108.0,-183.33333333333334,19.090909090909097,0
upcard: 2 hand: 12 cv bin: 0,-33.11244564091941,-24.52110509346075,-63.09523809523808,0.0,0
upcard: 8 hand: 15 cv bin: 0,-52.376033057851224,-36.13018861603484,-62.93622141997594,0.0,0
upcard: 9 hand: 15 cv bin: 0,-56.12985903460062,-41.755803269593876,-83.15508021390384,0.0,0
upcard: 6 hand: 5 cv bin: 0,-15.362731152204836,-3.2374100719424383,-39.705882352941146,0.0,0
upcard: 7 hand: Q Q cv bin: 1,77.64657980456013,-76.92307692307692,-172.72727272727272,35.514018691588795,0
upcard: A hand: 11 cv bin: 1,-78.37837837837839,14.56056785280658,14.271516597097989,0.0,0
upcard: 7 hand: A 3 cv bin: 1,-27.951388888888893,6.174957118353342,-24.276169265033396,0.0,0
upcard: 3 hand: A 8 cv bin: 1,43.179551122194546,20.838971583220577,12.91666666666668,0.0,0
upcard: 6 hand: 2 2 cv bin: 2,-19.999999999999996,7.792207792207792,-48.78048780487804,44.104046242774565,0
upcard: 10 hand: K K cv bin: 2,55.261416280608785,-76.92307692307692,-171.42857142857142,-15.079365079365079,0
upcard: 2 hand: 21 cv bin: 2,87.65608276846238,-105.55555555555556,0.0,0.0,0
upcard: 7 hand: 20 cv bin: 0,75.35747314505237,-88.88888888888889,-135.2941176470588,21.338912133891213,0
upcard: 5 hand: A 8 cv bin: 0,43.09188004929475,13.179916317991623,31.019108280254734,0.0,0
upcard: A hand: 14 cv bin: 0,-62.162162162162076,-42.610247384374894,-108.33333333333329,0.0,0
upcard: 7 hand: A 8 cv bin: 0,59.46050096339111,22.160664819944593,22.459893048128333,0.0,0
upcard: 3 hand: 12 cv bin: 0,-32.429990966576355,-23.228915662650433,-42.009440323668244,0.0,0
upcard: 2 hand: 11 cv bin: 0,-34.161490683229815,22.602201257861545,40.43449728870922,0.0,0
upcard: 8 hand: 12 cv bin: 0,-52.05640423031732,-25.9311143486869,-67.46666666666664,0.0,0
upcard: 8 hand: 21 cv bin: 0,92.76132930513586,-100.0,0.0,0.0,0
upcard: 9 hand: 20 cv bin: 0,73.87704902986472,-100.0,-133.33333333333334,-120.0,0
upcard: 2 hand: 3 3 cv bin: 1,-34.44676409185806,-18.175074183976268,-81.99999999999999,-25.174013921113673,0
upcard: 9 hand: 8 cv bin: 1,-59.43152454780358,-22.804587085353642,-78.5340314136126,0.0,0
upcard: 9 hand: 6 6 cv bin: 1,-56.306306306306304,-35.37068477645724,-73.66071428571432,-61.35135135135133,0
upcard: 9 hand: 13 cv bin: 0,-55.45302013422816,-33.90941809500127,-66.96269982238007,0.0,0
upcard: 7 hand: 17 cv bin: 0,-12.526453530637639,-46.40883977900551,-97.0,0.0,0
upcard: A hand: 12 cv bin: 0,-71.5811965811965,-35.71410040212708,-80.70739549839229,0.0,0
upcard: 5 hand: 15 cv bin: 1,-14.154788606709582,-38.69565217391303,-74.86338797814207,0.0,0
upcard: 7 hand: 6 cv bin: 2,-50.95238095238095,-20.92385572663999,-79.47019867549668,0.0,0
upcard: 9 hand: K K cv bin: 2,75.47454052425402,-77.77777777777777,-166.66666666666666,-8.860759493670885,0
upcard: 4 hand: 14 cv bin: 0,-24.740513510106332,-33.16460822028751,-45.707277187244514,0.0,0
upcard: 9 hand: 21 cv bin: 0,93.59798605732034,-100.0,0.0,0.0,0
upcard: 3 hand: 19 cv bin: 0,36.80424775057549,-90.90909090909089,-181.25,0.0,0
upcard: 4 hand: 9 cv bin: 0,-30.246913580246925,7.359647743355886,12.295527551272544,0.0,0
upcard: 3 hand: A 4 cv bin: 1,-11.673553719008268,0.9962640099626404,0.982640026203734,0.0,0
upcard: A hand: A 8 cv bin: 2,21.27548353371664,-5.333333333333334,-50.450450450450454,0.0,0
upcard: 7 hand: 5 cv bin: 1,-46.276595744680854,-12.006633499170825,-122.64150943396227,0.0,0
upcard: 8 hand: 10 10 cv bin: 1,77.72416566143936,-105.26315789473684,-166.66666666666666,29.7752808988764,0
upcard: 10 hand: A 4 cv bin: 0,-46.06661941885183,-9.10321881770351,-60.50420168067227,0.0,0
upcard: 5 hand: 10 cv bin: 0,-32.41379310344828,25.884543761638735,44.41476758712828,0.0,0
upcard: 5 hand: 18 cv bin: 0,16.085692511784266,-62.16216216216216,-86.76470588235294,0.0,0
upcard: A hand: 19 cv bin: 0,21.082777169040703,-75.0,-131.25,0.0,0
upcard: 8 hand: 17 cv bin: 1,-39.09493024838361,-50.15532335498445,-108.27586206896552,0.0,0
upcard: 3 hand: A 7 cv bin: 1,17.749731471535913,7.4519230769230855,19.49640287769784,0.0,0
upcard: 4 hand: 15 cv bin: 0,-24.423157473001776,-37.80346820809251,-61.65577342047929,0.0,0
upcard: 8 hand: 5 cv bin: 2,-55.11627906976746,-24.98560736902708,-138.77551020408168,0.0,0
upcard: 5 hand: 13 cv bin: 2,-5.308796608536503,-24.058577405857736,-61.951219512195124,0.0,0
upcard: A hand: 15 cv bin: 1,-57.55997474747477,-51.097373322894825,-129.72972972972968,0.0,0
upcard: 10 hand: A 8 cv bin: 1,6.105993598358051,-14.638157894736848,-26.60714285714285,0.0,0
upcard: 9 hand: 9 cv bin: 1,-56.355932203389834,-5.772591754909033,-23.787528868360262,0.0,0
upcard: 4 hand: 16 cv bin: 2,-11.771236534941618,-54.62686567164179,-86.77685950413229,0.0,0
upcard: 5 hand: 20 cv bin: 2,70.88762214983704,-86.66666666666667,-143.75,55.69502556950257,0
upcard: A hand: 10 10 cv bin: 1,59.136771300448444,-96.00000000000001,-200.0,-10.75268817204301,0
upcard: A hand: 9 cv bin: 0,-64.91228070175445,-13.821644159561886,-54.98489425981875,0.0,0
upcard: 8 hand: A 4 cv bin: 1,-29.279999999999966,-3.422476918178924,-28.571428571428566,0.0,0
upcard: 8 hand: 21 cv bin: 1,92.90700680858438,-100.0,0.0,0.0,0
upcard: 4 hand: 11 cv bin: 1,-12.5,34.08799658265693,62.91904668111091,0.0,0
upcard: 8 hand: 7 cv bin: 2,-63.81215469613256,-26.3386123680241,-107.2916666666667,0.0,0
upcard: 3 hand: 13 cv bin: 0,-29.031997740386554,-28.229909975009782,-62.80487804878049,0.0,0
upcard: 2 hand: A 8 cv bin: 0,37.96113478125339,4.6838407494145144,-90.2439024390244,0.0,0
upcard: 10 hand: A 10 cv bin: 0,95.98009689668697,-4.347826086956521,5.882352941176471,0.0,0
upcard: 5 hand: A 3 cv bin: 0,-8.501440922190193,5.013192612137208,13.135276532137514,0.0,0
upcard: 2 hand: 18 cv bin: 0,9.18963101354496,-57.14285714285713,-166.66666666666666,0.0,0
upcard: 9 hand: 16 cv bin: 0,-52.17236888836271,-46.698757827319405,-103.9024390243902,0.0,0
upcard: 10 hand: 18 cv bin: 0,-13.937130816612132,-73.03921568627445,-107.14285714285714,0.0,0
upcard: 6 hand: A 6 cv bin: 1,20.669577874818085,16.76528599605524,31.69059352903369,0.0,0
upcard: 6 hand: 17 cv bin: 2,8.46106048053033,-47.596153846153854,-134.2857142857143,0.0,0
upcard: A hand: 18 cv bin: 2,-17.096830575623112,-63.667820069204154,-138.77551020408168,0.0,0
upcard: 10 hand: A 3 cv bin: 1,-38.76160990712077,-13.351476501888804,-77.56410256410257,0.0,0
upcard: 5 hand: 16 cv bin: 1,-13.843244486468528,-46.7032967032967,-110.52631578947368,0.0,0
upcard: 8 hand: 11 cv bin: 1,-49.532710280373834,23.365660919540236,32.71437513039862,0.0,0
upcard: 10 hand: 16 cv bin: 0,-52.81994459833798,-48.32420019832008,-97.26962457337885,0.0,0
upcard: 6 hand: 18 cv bin: 1,23.545227578259997,-66.27906976744185,-122.22222222222223,0.0,0
upcard: 2 hand: 3 3 cv bin: 2,-22.86689419795221,-10.502958579881655,-53.80116959064326,-54.11764705882353,0
upcard: 3 hand: 14 cv bin: 0,-29.855249923470463,-34.05992106207406,-71.66666666666664,0.0,0
upcard: 2 hand: A A cv bin: 0,-2.032520325203251,1.9047619047619033,9.454545454545459,43.153326904532285,0
upcard: 2 hand: A 7 cv bin: 1,17.37125288239809,-3.9244186046511613,14.922109866083634,0.0,0
upcard: 2 hand: A 2 cv bin: 1,-14.490861618798954,1.7171401810802425,-3.5575319622012214,0.0,0
upcard: 6 hand: 17 cv bin: 1,2.9135128427844608,-62.02531645569625,-168.0,0.0,0
upcard: 5 hand: 19 cv bin: 2,50.915403006583084,-82.50000000000001,-147.3684210526316,0.0,0
upcard: 2 hand: A A cv bin: 1,-1.4005602240896258,0.7142857142857126,-113.04347826086956,57.838899803536336,0
upcard: 2 hand: A 10 cv bin: 1,101.25580125580123,31.531531531531524,60.89743589743592,0.0,0
upcard: 8 hand: A 7 cv bin: 0,10.085413929040692,5.624012638230632,-5.676442762535482,0.0,0
upcard: 8 hand: A 10 cv bin: 0,96.02721685689201,14.942528735632182,-48.38709677419355,0.0,0
upcard: 5 hand: 19 cv bin: 0,42.167903762477444,-84.09090909090911,-200.0,0.0,0
upcard: 2 hand: 11 cv bin: 1,-36.80000000000001,25.838390290641982,51.547656744775196,0.0,0
upcard: 6 hand: A 3 cv bin: 2,16.579223504721934,21.39705882352943,32.13776722090272,0.0,0
upcard: 6 hand: A 8 cv bin: 2,55.027279812938446,25.356125356125357,61.500915192190334,0.0,0
upcard: 6 hand: 19 cv bin: 2,52.20123779748612,-76.74418604651163,-125.0,0.0,0
upcard: 6 hand: 13 cv bin: 1,-11.103931506572717,-27.82754759238522,-40.34582132564841,0.0,0
upcard: 6 hand: 21 cv bin: 1,89.36351986330622,-115.78947368421052,0.0,0.0,0
upcard: 2 hand: 17 cv bin: 2,-11.932141355689039,-50.86419753086422,-120.0,0.0,0
upcard: 4 hand: 19 cv bin: 2,45.32294731211544,-100.0,-123.07692307692311,0.0,0
upcard: 8 hand: 18 cv bin: 2,11.123245239560825,-59.85401459854015,-172.72727272727272,0.0,0
upcard: 6 hand: 12 cv bin: 0,-18.862315903256423,-16.082729988354888,-38.317757009345726,0.0,0
upcard: 5 hand: 19 cv bin: 1,44.27213778433447,-69.49152542372879,-136.36363636363637,0.0,0
upcard: 9 hand: 18 cv bin: 0,-16.27387467887857,-58.659217877094974,-141.30434782608697,0.0,0
upcard: 9 hand: 6 cv bin: 0,-47.91666666666665,-27.231229340469117,-95.1219512195122,0.0,0
upcard: 9 hand: 19 cv bin: 0,28.823781971335666,-66.66666666666667,-131.0344827586207,0.0,0
upcard: 10 hand: 21 cv bin: 1,96.06250520282127,-111.11111111111111,0.0,0.0,0
upcard: A hand: 11 cv bin: 2,-65.78947368421052,18.68998628257887,30.02013902423177,0.0,0
upcard: 7 hand: K K cv bin: 2,79.6436694465506,-57.57575757575758,-180.0,61.40350877192982,0
upcard: 7 hand: 13 cv bin: 2,-55.038759689922465,-31.697364692547357,-68.29787234042554,0.0,0
upcard: 3 hand: 16 cv bin: 2,-18.318224445139194,-49.32885906040267,-84.76821192052978,0.0,0
upcard: 3 hand: 18 cv bin: 2,16.803038256090453,-76.25000000000003,-142.85714285714286,0.0,0
upcard: 8 hand: 13 cv bin: 2,-52.54316378908074,-37.39033280216806,-103.16455696202529,0.0,0
upcard: 10 hand: 7 cv bin: 0,-52.02769535113752,-28.428520891474363,-89.99999999999999,0.0,0
upcard: 5 hand: 6 cv bin: 0,-20.184049079754605,-9.421435346190304,-35.420393559928456,0.0,0
upcard: 9 hand: 17 cv bin: 1,-41.91278954005457,-59.30835734870317,-110.20408163265307,0.0,0
upcard: 10 hand: A 9 cv bin: 2,53.85121384669143,1.6597510373443984,0.8547008547008483,0.0,0
upcard: 10 hand: A 10 cv bin: 2,100.82737223131943,18.367346938775515,-1.4492753623188406,0.0,0
upcard: 8 hand: 10 10 cv bin: 2,80.64798598949206,-76.92307692307692,-200.0,7.142857142857143,0
upcard: 8 hand: 13 cv bin: 1,-50.621468926553696,-33.58490566037753,-65.08972267536704,0.0,0
upcard: 3 hand: 13 cv bin: 1,-23.130215027995064,-32.26909920182449,-91.66666666666669,0.0,0
upcard: 7 hand: 11 cv bin: 1,-62.31884057971015,30.575176589303734,47.61387850279427,0.0,0
upcard: 4 hand: 14 cv bin: 2,-11.063140852671342,-36.52694610778448,-89.18918918918921,0.0,0
upcard: 2 hand: 20 cv bin: 2,62.77370730376002,-87.5,-171.42857142857142,18.209876543209894,0
upcard: 4 hand: 13 cv bin: 2,-11.565766121080621,-30.24861878453035,-50.74626865671642,0.0,0
upcard: 8 hand: 12 cv bin: 2,-55.07537688442212,-31.325639739086803,-66.08187134502927,0.0,0
upcard: 2 hand: A 3 cv bin: 2,-10.817941952506606,1.5772870662460574,-2.67089180624717,0.0,0
upcard: 10 hand: A 2 cv bin: 2,-46.02003162888774,-14.718905669328668,-53.18066157760814,0.0,0
upcard: 7 hand: 19 cv bin: 0,59.064152635808156,-93.54838709677419,-152.94117647058823,0.0,0
upcard: 4 hand: A 5 cv bin: 0,-13.602941176470573,1.8975332068311186,5.057776093957194,0.0,0
upcard: 4 hand: A 8 cv bin: 0,37.772925764192166,7.280513918629553,27.757638529259463,0.0,0
upcard: 4 hand: A 9 cv bin: 0,66.07892527287974,18.454935622317596,26.28205128205128,0.0,0
upcard: 10 hand: 21 cv bin: 0,95.43440899241043,-100.0,0.0,0.0,0
upcard: 2 hand: 9 cv bin: 0,-37.920489296636084,3.4328648228512204,2.381739993384054,0.0,0
upcard: 10 hand: 5 cv bin: 0,-59.91902834008097,-26.383565183685814,-109.09090909090908,0.0,0
upcard: 5 hand: 20 cv bin: 1,67.558503867619,-82.85714285714286,-171.42857142857142,-108.0,0
upcard: 8 hand: A 8 cv bin: 2,63.08802007108514,22.330097087378636,5.681818181818182,0.0,0
upcard: 8 hand: 19 cv bin: 2,62.29143086640619,-82.85714285714286,-171.42857142857142,0.0,0
upcard: 5 hand: 15 cv bin: 2,-4.375833593461784,-38.658777120315584,-76.15384615384615,0.0,0
upcard: 7 hand: 12 cv bin: 1,-46.31685166498483,-22.553334919501683,-50.81081081081082,0.0,0
upcard: 2 hand: 10 cv bin: 0,-33.33333333333332,15.566502463054183,31.057664993845176,0.0,0
upcard: 10 hand: 3 3 cv bin: 1,-54.060324825986086,-33.567145604706376,-102.38095238095238,-65.60509554140125,0
upcard: 5 hand: 7 cv bin: 1,-12.51993620414674,3.034359660865685,-6.424079065588499,0.0,0
upcard: 2 hand: 8 8 cv bin: 2,-21.637426900584778,-46.25850340136054,-96.22641509433963,8.142389525368243,0
upcard: 3 hand: 9 cv bin: 2,-18.77394636015325,13.207547169811315,29.628830384117375,0.0,0
upcard: 2 hand: 10 10 cv bin: 0,66.65050896752291,-92.0,-137.5,1.8518518518518534,0
upcard: 2 hand: 19 cv bin: 0,37.28152388672189,-90.9090909090909,-200.0,0.0,0
upcard: 6 hand: 15 cv bin: 0,-16.23440707405643,-33.29506314580939,-62.58278145695364,0.0,0
upcard: 5 hand: 13 cv bin: 1,-13.400849799925808,-28.761061946902657,-42.55014326647564,0.0,0
upcard: 8 hand: 3 3 cv bin: 1,-53.03867403314917,-26.34462151394422,-125.92592592592592,-54.3859649122807,0
upcard: A hand: 5 5 cv bin: 1,-73.33333333333333,7.132867132867132,13.228035538005916,-425.0,0
upcard: 3 hand: 11 cv bin: 2,-36.58536585365853,37.98742138364787,70.02264578222321,0.0,0
upcard: 8 hand: 9 cv bin: 1,-66.07142857142856,9.992169146436996,-4.438202247191003,0.0,0
upcard: 5 hand: 3 3 cv bin: 0,-21.238938053097346,-13.154172560113158,-29.559748427672943,1.8429135585783218,0
upcard: 5 hand: 5 cv bin: 0,-14.999999999999988,-4.653088259645625,-30.2245250431779,0.0,0
upcard: 7 hand: 7 cv bin: 1,-48.41772151898733,-6.920575940548079,-76.98412698412696,0.0,0
upcard: 4 hand: 18 cv bin: 2,21.35954461212593,-69.87951807228917,-102.08333333333333,0.0,0
upcard: 5 hand: K K cv bin: 2,63.32992849846781,-95.83333333333333,-166.66666666666666,73.33038478549302,0
upcard: 10 hand: A 4 cv bin: 2,-42.61133603238866,-24.341450834469267,-51.436388508891916,0.0,0
upcard: 9 hand: 11 cv bin: 1,-58.71559633027522,13.981160138820039,20.56795656295794,0.0,0
upcard: A hand: 18 cv bin: 1,-19.343986543313683,-65.97938144329899,-133.33333333333334,0.0,0
upcard: 10 hand: A 6 cv bin: 0,-34.649122807017584,-14.4028532382254,-39.523809523809504,0.0,0
upcard: 3 hand: 7 cv bin: 0,-28.141459744168557,-11.52948044366609,-37.46355685131198,0.0,0
upcard: 8 hand: 17 cv bin: 0,-37.89028507779592,-47.06747950388908,-98.40425531914893,0.0,0
upcard: 3 hand: 18 cv bin: 0,11.954837281381439,-67.27272727272731,-113.04347826086956,0.0,0
upcard: 2 hand: A 5 cv bin: 2,-12.882096069869,-4.438565549676657,-7.043603258265465,0.0,0
upcard: 4 hand: A 4 cv bin: 2,-3.7974683544303796,0.24449877750611282,17.379077615298062,0.0,0
upcard: 2 hand: 6 cv bin: 2,-30.693069306930703,-12.866817155756216,-59.70149253731345,0.0,0
upcard: 10 hand: A A cv bin: 2,-42.66487213997312,-3.4482758620689626,-131.0344827586207,26.026609724047297,0
upcard: 2 hand: 15 cv bin: 0,-32.029962833824605,-39.29373996789725,-66.41074856046063,0.0,0
upcard: A hand: 14 cv bin: 2,-57.903008531656944,-49.77572769206303,-108.37696335078537,0.0,0
upcard: 2 hand: A A cv bin: 2,3.2967032967032934,-23.68421052631579,-3.3057851239669422,60.00739918608957,0
upcard: 9 hand: 3 3 cv bin: 1,-52.303523035230356,-28.726807421625086,-100.0,-41.746031746031754,0
upcard: A hand: 20 cv bin: 2,61.76087347232204,-90.62500000000001,-171.42857142857142,-250.0,0
upcard: A hand: A 3 cv bin: 1,-59.07335907335903,-15.455820476858346,-49.68944099378883,0.0,0
upcard: 4 hand: A 10 cv bin: 2,116.40766172750271,58.450704225352126,70.70707070707071,0.0,0
upcard: 5 hand: 17 cv bin: 2,4.802898629689156,-44.78764478764479,-145.45454545454547,0.0,0
upcard: 4 hand: 8 cv bin: 0,-22.565320665083153,0.3883878612336234,-12.074148296593192,0.0,0
upcard: 7 hand: 18 cv bin: 1,40.64419694124921,-60.0,-175.0,0.0,0
upcard: 3 hand: 8 cv bin: 0,-30.379746835443044,-5.174283501161881,-16.746641074856065,0.0,0
upcard: 6 hand: 7 cv bin: 1,-6.953405017921147,7.55336617405581,-1.0449795547478415,0.0,0
upcard: 6 hand: 8 cv bin: 2,-3.080082135523614,19.36850211782825,26.709518599562404,0.0,0
upcard: 6 hand: A 9 cv bin: 2,76.16353349151319,34.68634686346864,69.02899217671408,0.0,0
upcard: 4 hand: A 3 cv bin: 2,-0.9345794392523386,11.0047846889952,6.7024128686327025,0.0,0
upcard: 10 hand: 5 cv bin: 2,-59.977194982896236,-36.30637210151564,-138.46153846153845,0.0,0
upcard: 9 hand: A 7 cv bin: 0,-11.573236889692582,-8.831382214006934,-18.733681462140964,0.0,0
upcard: 6 hand: 14 cv bin: 0,-16.74235107978706,-28.282828282828284,-73.55769230769232,0.0,0
upcard: 5 hand: 5 cv bin: 1,-16.630901287553666,0.29373967321461186,-48.34123222748815,0.0,0
upcard: A hand: A 7 cv bin: 0,-22.017866526537084,-15.10516252390057,-39.02877697841723,0.0,0
upcard: 9 hand: A 4 cv bin: 0,-45.842696629213464,-7.500787897888437,-25.806451612903224,0.0,0
upcard: 5 hand: 21 cv bin: 0,89.36511115561797,-118.75,0.0,0.0,0
upcard: 3 hand: 6 cv bin: 0,-29.642248722316854,-14.557686802175768,-81.6793893129771,0.0,0
upcard: A hand: 15 cv bin: 0,-59.81116584564863,-46.33405741246837,-80.70175438596496,0.0,0
upcard: 8 hand: A 10 cv bin: 2,102.10008936550506,18.292682926829272,-116.66666666666667,0.0,0
upcard: 7 hand: 2 2 cv bin: 0,-49.685534591194966,-7.574304889741158,-89.23076923076923,0.9551098376313372,0
upcard: 6 hand: 7 cv bin: 0,-19.17012448132779,-0.885839882776076,-20.491803278688533,0.0,0
upcard: 10 hand: 6 6 cv bin: 1,-55.87929240374609,-37.156704361873906,-81.50943396226408,-95.23809523809524,0
upcard: A hand: 2 2 cv bin: 1,-76.87499999999997,-32.024169184290045,-104.8780487804878,-48.90350877192982,0
upcard: 3 hand: 3 3 cv bin: 2,-25.27472527472527,-14.448669201520916,-31.999999999999993,14.169675090252698,0
upcard: 9 hand: 10 cv bin: 1,-62.5,9.903412749517042,13.02692600539905,0.0,0
upcard: 6 hand: J J cv bin: 1,68.738229755179,-110.0,-211.11111111111111,51.764705882352956,0
upcard: 6 hand: 7 7 cv bin: 0,-15.601023017902804,-39.759036144578324,-73.46938775510205,-2.526315789473681,0
upcard: 7 hand: 9 cv bin: 0,-49.68944099378883,13.43523732904264,2.2718667171525957,0.0,0
upcard: 8 hand: A 10 cv bin: 1,98.90326826058354,28.828828828828826,31.914893617021278,0.0,0
upcard: 9 hand: A 3 cv bin: 2,-39.51999999999997,-13.73686686529717,-50.0,0.0,0
upcard: 9 hand: 14 cv bin: 2,-55.21632937892532,-47.593582887700514,-100.00000000000001,0.0,0
upcard: 5 hand: 14 cv bin: 1,-12.681021341463447,-29.695885509839034,-69.50672645739911,0.0,0
upcard: 2 hand: 7 cv bin: 1,-33.33333333333324,-11.739810470144475,-40.767824497257735,0.0,0
upcard: 6 hand: 21 cv bin: 0,88.92968606572417,-100.0,0.0,0.0,0
upcard: 10 hand: J J cv bin: 0,60.199004975124396,-93.10344827586206,-171.42857142857142,-7.258064516129033,0
upcard: 10 hand: A 5 cv bin: 0,-40.95382286146861,-14.426620801010921,-47.851562499999986,0.0,0
upcard: 3 hand: 2 2 cv bin: 1,-23.76237623762377,-12.280701754385962,-106.97674418604652,7.8041686863790565,0
upcard: 6 hand: 14 cv bin: 2,-4.811051980863268,-38.4761904761904,-55.55555555555556,0.0,0
upcard: 6 hand: 13 cv bin: 0,-18.838323595415048,-23.875105130361657,-61.29943502824859,0.0,0
upcard: 6 hand: A 3 cv bin: 0,0.24937655860349148,8.916323731138526,19.880391446176155,0.0,0
upcard: 2 hand: 19 cv bin: 1,37.50111107819053,-85.10638297872343,-157.89473684210526,0.0,0
upcard: 10 hand: 2 2 cv bin: 1,-59.92063492063492,-30.006631299734813,-121.0526315789474,-61.68421052631579,0
upcard: 4 hand: A 5 cv bin: 1,-2.8846153846153864,1.122894572676231,10.360738255033562,0.0,0
upcard: 8 hand: A 8 cv bin: 1,61.52948663555368,12.107623318385652,18.815331010452965,0.0,0
upcard: 4 hand: 5 cv bin: 1,-18.93004115226338,-3.964562569213731,-16.322869955156943,0.0,0
upcard: 6 hand: 3 3 cv bin: 0,-30.46594982078853,-12.585034013605442,-22.3433242506812,5.095541401273871,0
upcard: 4 hand: 6 cv bin: 2,-9.090909090909081,-3.540229885057473,-19.142419601837688,0.0,0
